corp_code,fyear,ni,ocf,at,rev,cogs,at_prev,stock_code_x,corp_name_x,stock_code_y,corp_name_y,stock_code,tacc,gpoa
00120021,2016,1091258000000.0,878198000000.0,19489442000000.0,10725374000000.0,8924325000000.0,18123400000000.0,3550.0,LG,,,003550,0.011756072260171932,0.09937699327940673
00120021,2017,2435559000000.0,1058441000000.0,21647697000000.0,11841058000000.0,9293904000000.0,19489442000000.0,3550.0,LG,,,003550,0.07065969359204845,0.13069404449855465
00120021,2018,1882897000000.0,494943000000.0,22835911000000.0,11944790000000.0,9557828000000.0,21647697000000.0,3550.0,LG,,,003550,0.06411555002825474,0.11026401561330057
00120021,2019,1106755000000.0,818667000000.0,22434630000000.0,6575339000000.0,5216657000000.0,22835911000000.0,3550.0,LG,,,003550,0.012615568522753482,0.05949760445291628
00120021,2020,1540658000000.0,739096000000.0,24282268000000.0,6632137000000.0,4564558000000.0,22434630000000.0,3550.0,LG,,,003550,0.03572878179849634,0.09216015597315401
00201788,2015,-2434940971.0,-129097339.0,53330851250.0,10670914326.0,8893964063.0,45840219229.0,65620.0,제낙스,,,065620,-0.050301758385597965,0.03876400010486521
00201788,2016,-5945714847.0,-4246371626.0,56068105624.0,6090921502.0,7617452419.0,53330851250.0,65620.0,제낙스,,,065620,-0.03186416832227106,-0.028623786817953707
00201788,2017,-4551448712.0,-4130570389.0,71563135540.0,6211177643.0,7599772920.0,56068105624.0,65620.0,제낙스,,,065620,-0.007506555078255447,-0.024766224247205718
00201788,2018,-9127164612.0,-7279795928.0,27837816932.0,5172001450.0,5950916837.0,37264246899.0,65620.0,제낙스,,,065620,-0.049574829433882237,-0.020902485675107055
00201788,2019,-10701953773.0,-4817120367.0,24780624606.0,3600677397.0,4413396477.0,27837816932.0,65620.0,제낙스,,,065620,-0.21139708693303796,-0.02919478499284787
00201788,2020,625450943.0,-1550351875.0,15701947070.0,2063809174.0,2763636728.0,17528704776.0,65620.0,제낙스,,,065620,0.12412798582694322,-0.039924658606732416
00115065,2015,3459735861.0,4958593672.0,68268554960.0,76498187133.0,65224574961.0,67560066830.0,23450.0,동남합성,,,023450,-0.022185558441964615,0.1668679843133897
00115065,2016,7076751669.0,9285276139.0,91693521835.0,104228394812.0,88318148785.0,68268554960.0,23450.0,동남합성,,,023450,-0.03235053783244748,0.23305379814062493
00115065,2017,1619703747.0,8773754178.0,91684894013.0,137438595249.0,127686308623.0,91693521835.0,23450.0,동남합성,,,023450,-0.07802132896447711,0.10635742232203682
00115065,2018,5856316677.0,16364662781.0,90617451806.0,139266808616.0,123569140130.0,91684894013.0,23450.0,동남합성,,,023450,-0.11461371272905678,0.17121324788546113
00115065,2019,17838941012.0,2780196187.0,95135740836.0,126057340118.0,108704933947.0,90617451806.0,23450.0,동남합성,,,023450,0.16617930128115702,0.1914907760609867
00115065,2020,9947503447.0,-15524421822.0,81304054042.0,124928328061.0,103712693350.0,95135740836.0,23450.0,동남합성,,,023450,0.26774296437035,0.22300383141570979
00921916,2020,1021938291.0,2252576020.0,27064334959.0,6722747472.0,2809084987.0,19462715242.0,357550.0,석경에이티,,,357550,-0.06323052635247511,0.20108512282779664
00162832,2015,2189958705.0,17244387709.0,203653538331.0,151491811495.0,134974106302.0,206782463007.0,24740.0,한일단조,,,024740,-0.07280321931115782,0.07987962302412871
00162832,2016,3245658226.0,13039280449.0,201206108732.0,120845107674.0,107167731092.0,203653538331.0,24740.0,한일단조,,,024740,-0.04808962467954932,0.06716002429464316
00162832,2017,-2129494821.0,-258467344.0,231164008858.0,133267253323.0,123269561918.0,201206108732.0,24740.0,한일단조,,,024740,-0.009299059003681383,0.049688806507940574
00162832,2018,-882480988.0,2294899842.0,227667335533.0,152671504227.0,142416923572.0,231164008858.0,24740.0,한일단조,,,024740,-0.013745136389081267,0.04436062822088887
00162832,2019,3546338968.0,23931553282.0,233457169264.0,141239584265.0,124976771493.0,227667335533.0,24740.0,한일단조,,,024740,-0.08953947770450012,0.07143234989739111
00162832,2020,-3588678177.0,13989419598.0,233326991473.0,138255027667.0,125732561234.0,233457169264.0,24740.0,한일단조,,,024740,-0.07529474391562671,0.053639245573303594
00266934,2015,9719513023.0,18947968018.0,98703413852.0,126615551854.0,84490559723.0,71870497909.0,43200.0,파루,,,043200,-0.12840393852126583,0.5861235605232239
00266934,2016,3254600867.0,-11752155319.0,110044016740.0,105658077799.0,69372681037.0,98703413852.0,43200.0,파루,,,043200,0.15203887687716408,0.3676204838913458
00266934,2017,-27920829136.0,-17059627107.0,68615701544.0,28869599299.0,30404858502.0,110044016740.0,43200.0,파루,,,043200,-0.09869870576118339,-0.013951319194639569
00266934,2018,-25964279648.0,-6847228602.0,48518272779.0,36352018141.0,44523775579.0,68615701544.0,43200.0,파루,,,043200,-0.2786104436131305,-0.11909456952443806
00266934,2019,216000853.0,-12182015201.0,67704582029.0,53144288072.0,41205159640.0,48518272779.0,43200.0,파루,,,043200,0.2555329228324507,0.24607488577308903
00266934,2020,-24051087050.0,-1906078737.0,60990653050.0,41360186995.0,42289958532.0,67704582029.0,43200.0,파루,,,043200,-0.327082859820545,-0.01373277124141686
00369657,2015,32632446441.0,29289353879.0,188340682135.0,99475354810.0,53890366738.0,166577595506.0,58470.0,리노공업,,,058470,0.02006928093688076,0.27365617767221323
00369657,2016,35396237895.0,41570376786.0,216718691520.0,112788733643.0,63758359568.0,188340682135.0,58470.0,리노공업,,,058470,-0.03278175920895551,0.26032811137349343
00369657,2017,40362177923.0,35086829630.0,246483655774.0,141510912868.0,81881083130.0,216718691520.0,58470.0,리노공업,,,058470,0.02434191650014259,0.27514853158153657
00369657,2018,48642069951.0,57652430395.0,282621919907.0,150354373050.0,88702821838.0,246483655774.0,58470.0,리노공업,,,058470,-0.03655561021158161,0.25012429736326247
00369657,2019,52790182377.0,45356654172.0,325715904234.0,170307404665.0,96152845378.0,282621919907.0,58470.0,리노공업,,,058470,0.026302022884304544,0.26238077821918915
00369657,2020,55378772170.0,99804058912.0,361533314540.0,201335459350.0,112557857773.0,325715904234.0,58470.0,리노공업,,,058470,-0.13639274645331442,0.27256145746331323
00563518,2020,4615188570.0,2677863449.0,80555391224.0,46690215449.0,32288802063.0,46605992421.0,126340.0,비나텍,,,126340,0.04156815508829437,0.30900347010979917
00170558,2015,343120384785.0,512842861971.0,1775397142505.0,2315242282662.0,728843092565.0,1621649446068.0,21240.0,코웨이,,,021240,-0.104660398458819,0.9782627151284323
00170558,2016,243311232107.0,357544315166.0,1967707893346.0,2376328167259.0,812176526166.0,1775397142505.0,21240.0,코웨이,,,021240,-0.06434227042734934,0.8810150718650235
00170558,2017,325607409036.0,553585083431.0,2158873074812.0,2516772498930.0,798486300322.0,1967707893346.0,21240.0,코웨이,,,021240,-0.11585951104121155,0.8732425195927483
00170558,2018,349811489109.0,539129777646.0,2378903077059.0,2707315204077.0,878256396789.0,2158873074812.0,21240.0,코웨이,,,021240,-0.08769310745768892,0.8472285048287421
00170558,2019,332207676536.0,539259580627.0,2854954793880.0,3018912502707.0,1010411575802.0,2378903077059.0,21240.0,코웨이,,,021240,-0.08703671288154159,0.8442970822451824
00170558,2020,404710859650.0,562839088058.0,3029023072502.0,3237411475094.0,1043913994271.0,2854954793880.0,21240.0,코웨이,,,021240,-0.05538729676104513,0.7683125090194327
00360577,2015,5177982445.0,16831669523.0,113080345722.0,152966137506.0,127551628858.0,110074365400.0,54940.0,엑사이엔씨,,,054940,-0.10587103578250563,0.23088489818356928
00360577,2016,3351691384.0,853948886.0,129431200345.0,164818419115.0,142345709174.0,113080345722.0,54940.0,엑사이엔씨,,,054940,0.022088210661652227,0.19873223589400374
00360577,2017,-5147226503.0,-4245331831.0,142570220884.0,255852211504.0,229217573585.0,129431200345.0,54940.0,엑사이엔씨,,,054940,-0.006968139595367978,0.20578220589784488
00360577,2018,-5430500374.0,5795039051.0,125384298545.0,224054109961.0,198234978634.0,142570220884.0,54940.0,엑사이엔씨,,,054940,-0.07873691543294642,0.18109764554554017
00360577,2019,291059237.0,-5244528692.0,143107905745.0,247113216261.0,223753731796.0,125384298545.0,54940.0,엑사이엔씨,,,054940,0.0441489723453156,0.1863031076145181
00360577,2020,-254865090.0,-5622906724.0,162311075415.0,234282452986.0,214109115632.0,143107905745.0,54940.0,엑사이엔씨,,,054940,0.037510447840423046,0.14096591833260638
00238153,2015,5885424489.0,15619841025.0,90879175715.0,121416453571.0,96260845762.0,98496282227.0,37070.0,파세코,,,037070,-0.09883029405684088,0.2553965209674106
00238153,2016,2845306795.0,3046203209.0,94551147735.0,101953270734.0,80118599007.0,90879175715.0,37070.0,파세코,,,037070,-0.002210587985855171,0.24026045081520356
00238153,2017,3672143339.0,7120690304.0,91231655180.0,121285465282.0,97235178643.0,94551147735.0,37070.0,파세코,,,037070,-0.03647281971304354,0.25436271494457285
00238153,2018,4749897620.0,5991327355.0,101543240292.0,149411990189.0,123316835511.0,91231655180.0,37070.0,파세코,,,037070,-0.01360744505348127,0.2860318014236865
00238153,2019,8643055957.0,16954622906.0,111403564055.0,180409667920.0,145674718621.0,101543240292.0,37070.0,파세코,,,037070,-0.08185248890127077,0.34207052285425804
00238153,2020,14173377176.0,17722244128.0,115256446565.0,198109927468.0,147020905275.0,111403564055.0,37070.0,파세코,,,037070,-0.03185595525694243,0.4585941448675495
01062867,2016,-435440456.0,-7157698500.0,36850461744.0,36639222303.0,19193585686.0,23111737905.0,214680.0,디알텍,,,214680,0.29085904624012304,0.7548388047973582
01062867,2017,-1814795220.0,-2838483663.0,43511932675.0,38804491138.0,22876865012.0,37617821744.0,214680.0,디알텍,,,214680,0.02721285804283118,0.4234063905771056
01062867,2018,1245746724.0,2981519068.0,49797947736.0,44714337073.0,24726739284.0,43511932675.0,214680.0,디알텍,,,214680,-0.03989186959275879,0.45935899787057666
01062867,2019,944605899.0,3599740352.0,70958294742.0,47845053583.0,25917085663.0,49797947736.0,214680.0,디알텍,,,214680,-0.053318150118876216,0.44033878737833615
01062867,2020,-7806752529.0,-1573588081.0,91805497801.0,55268488876.0,33845478168.0,70958294742.0,214680.0,디알텍,,,214680,-0.08784264715863598,0.3019098864465775
00806972,2015,-2371499323.0,-870889122.0,94090169695.0,65348347473.0,57804411791.0,46056217621.0,127160.0,매직마이크로,,,127160,-0.03258214153295504,0.1637984200977944
00806972,2016,-6505969328.0,-2539366927.0,95243647623.0,64824128419.0,64638019758.0,94090169695.0,127160.0,매직마이크로,,,127160,-0.04215745825369457,0.001977981989014203
00806972,2017,-4593097902.0,10742094386.0,92684328296.0,77652130524.0,74880523591.0,95243647623.0,127160.0,매직마이크로,,,127160,-0.1610101321266151,0.029100176255016676
00806972,2018,-4127270361.0,-591776712.0,139584364205.0,80032261261.0,68820091686.0,92684328296.0,127160.0,매직마이크로,,,127160,-0.03814553888451261,0.12097157935042063
00806972,2019,-15717101422.0,5853557147.0,128970686218.0,73799745454.0,65447581667.0,139584364205.0,127160.0,매직마이크로,,,127160,-0.15453492009549394,0.05983595537057166
00806972,2020,-46940832514.0,-2167930686.0,80083489837.0,48977946724.0,46350004882.0,128970686218.0,127160.0,매직마이크로,,,127160,-0.3471556455264576,0.020376272462084698
00359623,2015,28332282503.0,24084777669.0,315014056887.0,225307247572.0,185995113299.0,245655877207.0,72470.0,우리산업홀딩스,,,072470,0.01729046698288791,0.1600292845421074
00359623,2016,16134968460.0,21706866930.0,320032159683.0,320883362913.0,262261138832.0,315014056887.0,72470.0,우리산업홀딩스,,,072470,-0.017687777253694806,0.18609399421825998
00359623,2017,9231125469.0,24558386875.0,353638206429.0,332838238466.0,277640861604.0,320032159683.0,72470.0,우리산업홀딩스,,,072470,-0.04789287870688384,0.1724744691804549
00359623,2018,6572820648.0,13989447677.0,389910894323.0,387019864227.0,333177053720.0,381354155638.0,72470.0,우리산업홀딩스,,,072470,-0.0194481348094715,0.1411884719518049
00359623,2019,3286284853.0,25940858388.0,395296111363.0,378244799379.0,329627343512.0,389910894323.0,72470.0,우리산업홀딩스,,,072470,-0.05810192499066999,0.12468863162034548
00359623,2020,2579032853.0,21605918011.0,405008528800.0,354693920404.0,302669250443.0,395296111363.0,72470.0,우리산업홀딩스,,,072470,-0.048133246472864065,0.1316093643866529
00240857,2015,2268583229.0,-509174852.0,74576207624.0,54186600217.0,39915339791.0,67761449121.0,38460.0,바이오스마트,,,038460,0.04099319180792347,0.2106103191582599
00240857,2016,-505202315.0,-3127334286.0,112165319339.0,62989881439.0,49166036939.0,74576207624.0,38460.0,바이오스마트,,,038460,0.03516043594252371,0.18536534560321666
00240857,2017,4106165656.0,-1757353500.0,112735333558.0,80432645088.0,58876878725.0,112165319339.0,38460.0,바이오스마트,,,038460,0.052275687267278596,0.19217853156421263
00240857,2018,4790078153.0,5812720493.0,141383449031.0,117732568542.0,74845919406.0,112735333558.0,38460.0,바이오스마트,,,038460,-0.009071178553562107,0.3804188782919217
00240857,2019,19891299142.0,-1836428153.0,183543717755.0,158967517054.0,102735303019.0,141383449031.0,38460.0,바이오스마트,,,038460,0.15367942601425671,0.3977284075356686
00240857,2020,-11504732132.0,-7486786160.0,168228439007.0,166428784444.0,107522963354.0,183543717755.0,38460.0,바이오스마트,,,038460,-0.021890947950413003,0.3209361879039051
00306162,2015,34021672227.0,-173357764516.0,786123379299.0,191150036051.0,143158252939.0,467464219733.0,38540.0,상상인,,,038540,0.4436263311477576,0.1026640779895653
00306162,2016,68380026517.0,-317019307833.0,1435888906909.0,334876891402.0,236109086012.0,786123379299.0,38540.0,상상인,,,038540,0.49025298636159037,0.1256390637791144
00306162,2017,100182154059.0,-533835267461.0,2043693615873.0,397628354251.0,248743980856.0,1435888878798.0,38540.0,상상인,,,038540,0.4415504785096906,0.1036879493903685
00306162,2018,136605171397.0,-433268401898.0,2842816258366.0,484381840328.0,274399147367.0,2043693615873.0,38540.0,상상인,,,038540,0.27884491533804023,0.1027466599347878
00306162,2019,120386462123.0,657238627786.0,3627156734872.0,541349884676.0,293267573726.0,2842816258366.0,38540.0,상상인,,,038540,-0.18884518620685425,0.08726638952479936
00306162,2020,64319441651.0,-246528583478.0,3605932131664.0,454187716648.0,291363901414.0,3627156734872.0,38540.0,상상인,,,038540,0.08570019104508579,0.04489020660965343
00138260,2015,16449972802.0,10256628208.0,422833444567.0,269528038069.0,221412941802.0,381939280749.0,9160.0,SIMPAC,,,009160,0.016215521435382543,0.12597577335497973
00138260,2016,16183842923.0,35245661729.0,417865468143.0,267074156243.0,217713887822.0,422833444567.0,9160.0,SIMPAC,,,009160,-0.04508115204917184,0.11673690682520887
00138260,2017,12895698937.0,-9543549217.0,381158251375.0,230634812062.0,193009825237.0,417865468143.0,9160.0,SIMPAC,,,009160,0.053699694913102856,0.09004090955925592
00138260,2018,69198558111.0,37360241881.0,681750819286.0,306150808985.0,271995016888.0,381158251375.0,9160.0,SIMPAC,,,009160,0.0835304394307237,0.08961052784187545
00138260,2019,9487516197.0,37470315073.0,679145849664.0,430085162178.0,385305110997.0,681750819286.0,9160.0,SIMPAC,,,009160,-0.04104549357976054,0.06568389786153583
00138260,2020,34139483966.0,-17042760911.0,737277692318.0,365863303046.0,328185406988.0,679145849664.0,9160.0,SIMPAC,,,009160,0.07536267048134337,0.05547835722862877
00485177,2015,2925579019.0,7121830463.0,104865241085.0,118488316491.0,105292991803.0,98413426352.0,94820.0,일진파워,,,094820,-0.042639013796664973,0.13408053328824923
00485177,2016,6662439707.0,25050543584.0,114728420378.0,132728266156.0,119723426675.0,104865241085.0,94820.0,일진파워,,,094820,-0.17534984601899942,0.1240147769312688
00485177,2017,14599266045.0,19304116062.0,115632737607.0,140744311542.0,116256825911.0,114728420378.0,94820.0,일진파워,,,094820,-0.04100858358808354,0.2134387063843481
00485177,2018,15837893813.0,14514154116.0,135439991518.0,157590707996.0,132072534007.0,115632737607.0,94820.0,일진파워,,,094820,0.011447793457065618,0.2206829529170917
00485177,2019,11769340279.0,18605829266.0,148305571903.0,182759456999.0,162016648093.0,135439991518.0,94820.0,일진파워,,,094820,-0.050476147483303924,0.15315128621551397
00485177,2020,10658148652.0,29368434781.0,158027563450.0,168014607889.0,148820240241.0,148305571903.0,94820.0,일진파워,,,094820,-0.12616037205424457,0.1294244538603996
00261355,2015,13834933902.0,117777737881.0,378644567964.0,205761799869.0,,319502390548.0,38390.0,레드캡투어,,,038390,-0.32532715577094967,
00261355,2016,11401752782.0,150263681578.0,418756635418.0,233962102185.0,,378644567964.0,38390.0,레드캡투어,,,038390,-0.3667342424656213,
00261355,2017,8555787574.0,2996921769.0,448479566765.0,260448023332.0,,418756635418.0,38390.0,레드캡투어,,,038390,0.013274693067134753,
00261355,2018,14077598602.0,68665388030.0,389327983595.0,254944030459.0,229472750943.0,448479566765.0,38390.0,레드캡투어,,,038390,-0.12171745041085362,0.05679473805179348
00261355,2019,22234638613.0,16603138503.0,416661454922.0,258761856578.0,223790340863.0,389327983595.0,38390.0,레드캡투어,,,038390,0.01446466821624153,0.08982533285195153
00261355,2020,11093918916.0,-26090785972.0,453689855847.0,229489417416.0,209392275850.0,416661454922.0,38390.0,레드캡투어,,,038390,0.08924440801696203,0.04823374307508774
00164724,2015,-5036632025.0,150051941818.0,1772684568489.0,1448653887563.0,1138026321805.0,1072912063301.0,17800.0,현대엘리베이터,,,017800,-0.14454919386947995,0.28951819667522466
00164724,2016,116934380876.0,,2107558500180.0,1758791900587.0,1363643462224.0,1772684568489.0,17800.0,현대엘리베이터,,,017800,,0.22290961707858517
00164724,2017,79001194398.0,,2287650049998.0,1993700559079.0,1614975314613.0,2107558500180.0,17800.0,현대엘리베이터,,,017800,,0.17969856800352363
00164724,2018,1458275788.0,,2374837740877.0,1877217928889.0,1503999347870.0,2287650049998.0,17800.0,현대엘리베이터,,,017800,,0.16314496223726452
00164724,2019,43590611382.0,,2547731188376.0,1872538463037.0,1495344039589.0,2374837740877.0,17800.0,현대엘리베이터,,,017800,,0.15882955578628563
00164724,2020,97931138698.0,,2626221534995.0,1821184670810.0,1421500323592.0,2547731188376.0,17800.0,현대엘리베이터,,,017800,,0.15687853924368322
00423177,2015,2019691665.0,6465320580.0,99836034894.0,82105893914.0,51956930424.0,95472158668.0,54450.0,텔레칩스,,,054450,-0.04656466321725759,0.31578801517248206
00423177,2016,10516586902.0,12896476866.0,114139841335.0,100969671219.0,57934055390.0,99836034894.0,54450.0,텔레칩스,,,054450,-0.023837985618387455,0.431062951114722
00423177,2017,1541272092.0,11797910394.0,123163202203.0,122666738416.0,83163112175.0,114139841335.0,54450.0,텔레칩스,,,054450,-0.08986028175645353,0.34609848567300006
00423177,2018,9218032480.0,18705489376.0,137933526048.0,126098775714.0,75751755459.0,123163202203.0,54450.0,텔레칩스,,,054450,-0.07703158675886478,0.4087829753891674
00423177,2019,8315944072.0,24812372422.0,155740434450.0,132195565345.0,73313923755.0,137933526048.0,54450.0,텔레칩스,,,054450,-0.11959694515646142,0.4268841903563718
00423177,2020,-9413095084.0,-15370935779.0,166036073381.0,100721894672.0,66058205480.0,155740434450.0,54450.0,텔레칩스,,,054450,0.038254938199191596,0.2225734717796018
01418260,2020,864945770.0,1530178914.0,6875994689.0,35686106474.0,32362754632.0,6714153553.0,354230.0,폭스소프트,,,354230,-0.09907922700140843,0.4949770385449509
00231442,2015,5003364924.0,5448554945.0,69655251465.0,35093099233.0,26318896682.0,64850886573.0,33130.0,디지틀조선,,,033130,-0.006864825517826464,0.13529811255738558
00231442,2016,4656305361.0,7084599504.0,71806141995.0,39134398965.0,29142390026.0,69655251465.0,33130.0,디지틀조선,,,033130,-0.03486160902340804,0.1434494704827924
00231442,2017,5300248720.0,6889318701.0,77156024430.0,39512311123.0,28642245924.0,71806141995.0,33130.0,디지틀조선,,,033130,-0.02213000081679155,0.15138071614760898
00231442,2018,5140109812.0,5504110720.0,80641711176.0,39679633237.0,27040582312.0,77156024430.0,33130.0,디지틀조선,,,033130,-0.0047177250342938645,0.1638115885100691
00231442,2019,3463027410.0,5954322957.0,85853679108.0,33842795694.0,25208792068.0,80641711176.0,33130.0,디지틀조선,,,033130,-0.03089338644566661,0.1070662254073
00231442,2020,1833291716.0,4783231522.0,85035320205.0,30361095709.0,28901422451.0,85853679108.0,33130.0,디지틀조선,,,033130,-0.03436008609822196,0.017001871942654873
01013311,2015,8801659230.0,11333672395.0,50850063592.0,26624894954.0,15622763518.0,18293868670.0,214180.0,헥토이노베이션,,,214180,-0.13840774800970515,0.6014108680053184
01013311,2016,11458904927.0,14282189343.0,160768832044.0,40689674887.0,24827205654.0,50850063592.0,214180.0,헥토이노베이션,,,214180,-0.05552174798940023,0.3119459074874307
01013311,2017,18326377911.0,54426104277.0,213398338228.0,80478875854.0,59082768537.0,160272944306.0,214180.0,헥토이노베이션,,,214180,-0.22523905405441888,0.133497936346322
01013311,2018,19716812309.0,26341765780.0,232913361450.0,107326161999.0,81286108391.0,213398338228.0,214180.0,헥토이노베이션,,,214180,-0.0310450096566438,0.12202556882227532
01013311,2019,23910071666.0,26230773789.0,300992778617.0,123737896554.0,96759108548.0,232913361450.0,214180.0,헥토이노베이션,,,214180,-0.009963799880575722,0.11583186055983995
01013311,2020,29325047808.0,46940153761.0,361844749894.0,170932078160.0,,300992778617.0,214180.0,헥토이노베이션,,,214180,-0.05852335073930277,
00961570,2020,-4465930275.0,-5408811140.0,83515531710.0,41572494532.0,35080704809.0,76638234759.0,290520.0,신도기연,,,290520,0.012303008647903036,0.0847069317738642
00148364,2017,333723096884.0,470646032734.0,7033887850957.0,6934326039077.0,5537612971083.0,7068058344028.0,3380.0,하림지주,,,003380,-0.019372072100351297,0.19760915940572588
00148364,2018,194337799958.0,167138871544.0,8113419644582.0,7357069317679.0,6050547971108.0,7033887850957.0,3380.0,하림지주,,,003380,0.0038668413529367594,0.18574668437359865
00148364,2019,94582868669.0,434100886491.0,8615722154016.0,7350259327184.0,6013539115603.0,8113419644582.0,3380.0,하림지주,,,003380,-0.041846475677949704,0.164754230661992
00148364,2020,173596938777.0,670282130407.0,9363676359930.0,7723311404491.0,6291357210727.0,8615722154016.0,3380.0,하림지주,,,003380,-0.05764870114787567,0.16620245734091263
00923899,2015,-11868938448.0,-4035592939.0,22867063480.0,6963731516.0,10937799142.0,32107623778.0,158310.0,참존글로벌,,,158310,-0.24397151166220446,-0.1237733335072592
00923899,2016,-8286440237.0,-2389187486.0,35371675559.0,5153310962.0,4303260772.0,22867063480.0,158310.0,참존글로벌,,,158310,-0.2578928753207799,0.0371735614738408
00923899,2017,-6405307499.0,-570064334.0,32357129614.0,13466507016.0,8259415700.0,35371675559.0,158310.0,참존글로벌,,,158310,-0.1649693737370967,0.14721076210581444
00923899,2018,-10297532564.0,-9876618355.0,44183494194.0,4861421058.0,3131631955.0,32357129614.0,158310.0,참존글로벌,,,158310,-0.013008391474189432,0.05345928775621587
00923899,2019,-8402342991.0,-24210154920.0,74414602287.0,10075086059.0,4597983196.0,44183494194.0,158310.0,참존글로벌,,,158310,0.35777640988717135,0.12396264629844002
00923899,2020,-56015660956.0,-1423517222.0,22983403324.0,1223977293.0,954874678.0,40327858998.0,158310.0,참존글로벌,,,158310,-1.3537079599665187,0.006672871352117794
00997812,2016,10763708693.0,15283097246.0,93196638840.0,93983099201.0,50868078211.0,82689471371.0,183300.0,코미코,,,183300,-0.05465494552169786,0.5214088356733751
00997812,2017,18816805703.0,26976921883.0,121072950205.0,125056374194.0,65162482638.0,93196638840.0,183300.0,코미코,,,183300,-0.08755805232428272,0.6426614983274862
00997812,2018,30284917414.0,29807864724.0,232717204876.0,166567372055.0,87126525040.0,121072950205.0,183300.0,코미코,,,183300,0.003940208685691207,0.6561403425000484
00997812,2019,22816433004.0,38892284609.0,292076428000.0,173461446037.0,93047691107.0,232717204876.0,183300.0,코미코,,,183300,-0.06907891323963686,0.34554280149955957
00997812,2020,23314453239.0,52096734949.0,315096092801.0,200828350060.0,110189512535.0,292076428000.0,183300.0,코미코,,,183300,-0.09854366511904891,0.31032575324770817
00695969,2015,8026825000.0,9161849000.0,43445926000.0,56872562000.0,34619737000.0,32924311000.0,94170.0,동운아나텍,,,094170,-0.03447373583611211,0.6758782287046189
00695969,2016,1331763199.0,-62782920.0,42756175129.0,54673627266.0,38296564029.0,43445926335.0,94170.0,동운아나텍,,,094170,0.03209843215787426,0.37695279209196314
00695969,2017,-3123415990.0,326860527.0,42933844466.0,54989112313.0,41425777665.0,42756175129.0,94170.0,동운아나텍,,,094170,-0.08069656620570345,0.31722516354837527
00695969,2018,-7870656210.0,-4240452730.0,41671770715.0,46698555191.0,36491979686.0,42933844466.0,94170.0,동운아나텍,,,094170,-0.08455342225117568,0.23772796570972698
00695969,2019,6605385258.0,-7451056725.0,54041007948.0,54763967033.0,39337548973.0,41671770715.0,94170.0,동운아나텍,,,094170,0.3373132876722299,0.37018868637725466
00695969,2020,795098274.0,-9255389764.0,70231514851.0,70719105589.0,50493324577.0,54041007948.0,94170.0,동운아나텍,,,094170,0.18597891526506877,0.3742672792384239
00139764,2015,8463117184.0,21666556711.0,126285551923.0,308322444017.0,244446481778.0,125570429919.0,11090.0,에넥스,,,011090,-0.10514768115006823,0.5086863386563508
00139764,2016,1866640935.0,-19058748121.0,152746916723.0,394111410504.0,324504558209.0,126285551923.0,11090.0,에넥스,,,011090,0.16569899515313377,0.5511861906217216
00139764,2017,2055581366.0,6264981901.0,171431594475.0,434532817938.0,364012722153.0,152746916723.0,11090.0,에넥스,,,011090,-0.027558006572620825,0.4616793405583772
00139764,2018,1151805265.0,-3655100657.0,155415491003.0,445687610199.0,404310335718.0,171431594475.0,11090.0,에넥스,,,011090,0.028039790079074336,0.2413631781686198
00139764,2019,-3764886077.0,-883020046.0,132037408231.0,363611209749.0,332398117417.0,155415491003.0,11090.0,에넥스,,,011090,-0.018542978003038134,0.20083642969282572
00139764,2020,-8893062172.0,15972313201.0,112937632263.0,233680439564.0,214957018790.0,132037408231.0,11090.0,에넥스,,,011090,-0.18832068658525863,0.1418039101558499
00334624,2016,3591890804.0,4421142811.0,47470498484.0,22243187205.0,,29833291954.0,38160.0,팍스넷,,,038160,-0.027796195213006497,
00334624,2017,1876323762.0,1896164571.0,49625005311.0,18312103925.0,,47470498484.0,38160.0,팍스넷,,,038160,-0.00041796083111887635,
00334624,2018,-1969711278.0,-7804478831.0,62762010169.0,17881553066.0,,49625005311.0,38160.0,팍스넷,,,038160,0.11757716732589751,
00334624,2019,-29969290094.0,-10172066192.0,78950571252.0,10679469432.0,,62762010169.0,38160.0,팍스넷,,,038160,-0.31543323498867837,
00334624,2020,-25925891466.0,-3308154057.0,32979681636.0,10262548133.0,2237504598.0,71735454862.0,38160.0,팍스넷,,,038160,-0.3152937059158617,0.11186997490206281
00128926,2015,-863499344.0,26956003634.0,141735522310.0,170938742872.0,157439906527.0,164357324957.0,17480.0,삼현철강,,,017480,-0.16926232515209333,0.08213102974590049
00128926,2016,9683224474.0,5181818048.0,153225747231.0,140571782890.0,126026883463.0,141735522310.0,17480.0,삼현철강,,,017480,0.03175919736024007,0.10262000089990002
00128926,2017,6280126519.0,-5241169801.0,156426117072.0,169208696208.0,152672180389.0,153225747231.0,17480.0,삼현철강,,,017480,0.07519164714942281,0.10792256600367488
00128926,2018,7232006832.0,7718129864.0,167102808783.0,227980186290.0,208743741792.0,156426117072.0,17480.0,삼현철강,,,017480,-0.0031076845804223776,0.12297463401936792
00128926,2019,6548214775.0,7303658840.0,171203628047.0,237603984152.0,222303166312.0,167102808783.0,17480.0,삼현철강,,,017480,-0.004520834033262846,0.09156529415295268
00128926,2020,7725728871.0,9583791664.0,184543689274.0,224919932912.0,208079250151.0,171203628047.0,17480.0,삼현철강,,,017480,-0.010852940525827593,0.09836638950418025
