Date,ASII,AXON,BRSL,BRVO,BUKS,CIRX,CODA,CWGL,DKNG,DRS,EDVA,GAMG,GRMN,HCMC,JSDA,KDP,KO,KTOS,LHX,LIMX,LMT,MALG,MDWK,MGPI,MIND,MNTS,MO,MOJO,MSGS,MTN,NIMU,NOC,NPK,OSW,PEP,PLNT,PM,PRKA,PRKS,PRSU,RGR,RSI,SAM,SRXH,STZ,SWBI,TBTC,TDY,TPB,WRAP,WVVIP,XXII
2017-03-01,0.3499999940395355,22.790000915527344,13.521781921386719,0.8999999761581421,0.25,0.20000000298023224,5.0,10.0,,1.1023136377334595,,0.07000000029802322,40.63623046875,9.999999747378752e-05,0.46000000834465027,12.651151657104492,31.856889724731445,7.78000020980835,93.21339416503906,3.0,208.3720703125,7.807806968688965,0.005499999970197678,49.04865264892578,49.0,,37.098697662353516,1.0399999618530273,136.06735229492188,142.7012481689453,24.749998092651367,204.01739501953125,66.71322631835938,,83.23705291748047,19.270000457763672,71.09538269042969,16.0,18.270000457763672,44.174434661865234,36.79227066040039,,144.64999389648438,219079.59375,138.5751190185547,12.459312438964844,1.420133113861084,126.45999908447266,14.67994213104248,,3.829699754714966,263800800.0
2017-04-01,0.30000001192092896,24.579999923706055,12.665968894958496,1.0160000324249268,0.3199999928474426,0.20000000298023224,4.599999904632568,10.300000190734863,,1.181050419807434,,0.029999999329447746,40.421573638916016,9.999999747378752e-05,0.5,11.841071128845215,32.38984298706055,7.619999885559082,93.73277282714844,3.0,209.81259155273438,7.507506847381592,0.0020000000949949026,47.35731506347656,46.599998474121094,,37.285709381103516,0.800000011920929,137.4708709716797,146.98452758789062,26.98499870300293,210.9827117919922,68.1166763305664,,84.29371643066406,20.799999237060547,69.79815673828125,15.0,17.530000686645508,44.174434661865234,41.53301239013672,,144.35000610351562,209613.1875,147.52728271484375,13.931035995483398,1.150957465171814,134.8300018310547,14.877555847167969,,4.903324127197266,312984000.0
2017-05-01,0.2770000100135803,24.010000228881836,10.127070426940918,1.25,0.3400000035762787,0.20000000298023224,4.5,11.199999809265137,,1.4369447231292725,,0.029999999329447746,41.375667572021484,9.999999747378752e-05,0.5249999761581421,11.99094295501709,34.13132095336914,10.819999694824219,94.41167449951172,3.0,220.3212127685547,15.0150146484375,0.003000000026077032,46.35161209106445,39.70000076293945,,39.18685531616211,0.800000011920929,133.1376495361328,159.06094360351562,23.999998092651367,222.3570556640625,69.48751068115234,,87.5624008178711,21.850000381469727,75.44047546386719,18.0,17.850000381469727,43.247337341308594,44.101715087890625,,142.75,164985.859375,156.7136993408203,14.24550724029541,1.215930700302124,131.50999450683594,15.762117385864258,,3.600572347640991,306277184.0
2017-06-01,0.3199999928474426,25.139999389648438,10.558314323425293,3.490000009536743,0.33000001311302185,0.20000000298023224,4.199999809265137,10.710000038146973,,1.771575689315796,,0.029999999329447746,40.976707458496094,9.999999747378752e-05,0.5040000081062317,11.846478462219238,33.942970275878906,11.869999885559082,91.81906127929688,3.0,217.5625457763672,7.507506847381592,0.0017000000225380063,46.315425872802734,38.79999923706055,,38.99850082397461,0.7200000286102295,134.15283203125,151.5845184326172,21.749998092651367,221.05674743652344,72.13123321533203,,86.52845764160156,23.34000015258789,74.59593200683594,20.0,16.270000457763672,46.283958435058594,43.028602600097656,,132.14999389648438,273173.3125,166.12937927246094,13.937324523925781,1.4015690088272095,127.6500015258789,14.435275077819824,,3.5580203533172607,391230016.0
2017-07-01,0.27000001072883606,24.59000015258789,10.985260009765625,1.100000023841858,0.28999999165534973,0.20000000298023224,4.349999904632568,10.699999809265137,,2.0373117923736572,,0.019999999552965164,40.302181243896484,9.999999747378752e-05,0.44999998807907104,11.852982521057129,34.69221115112305,11.010000228881836,96.35612487792969,3.0,228.9418182373047,7.207207202911377,0.0017000000225380063,53.36637496948242,39.70000076293945,,34.02354049682617,0.7200000286102295,149.70066833496094,157.51100158691406,23.549999237060547,226.58518981933594,73.82843780517578,,87.36758422851562,22.65999984741211,74.12596893310547,20.0,15.380000114440918,52.45515060424805,39.878482818603516,,156.8000030517578,216374.921875,165.80352783203125,13.000204086303711,1.3922874927520752,136.33999633789062,14.510560989379883,,3.469642162322998,391230016.0
2017-08-01,0.3100000023841858,21.709999084472656,11.870965003967285,1.850000023841858,0.2800000011920929,0.20000000298023224,4.5,11.199999809265137,,3.031362533569336,,0.07000000029802322,41.3541145324707,9.999999747378752e-05,0.4000000059604645,11.838678359985352,34.47273635864258,13.380000114440918,103.45216369628906,3.0,240.75570678710938,2.702702045440674,0.0017000000225380063,51.648311614990234,37.5,,33.201358795166016,0.6800000071525574,144.78831481933594,170.35789489746094,21.749998092651367,235.27296447753906,65.0160140991211,,87.3150405883789,25.3700008392334,74.26567077636719,25.0,12.979999542236328,53.82653045654297,31.853586196899414,,149.0,189328.046875,172.053466796875,10.264311790466309,1.763564109802246,150.05999755859375,16.185579299926758,,3.3059802055358887,491832000.0
2017-09-01,0.3499999940395355,22.670000076293945,14.30693244934082,1.0,0.3400000035762787,0.20000000298023224,4.050000190734863,10.75,,3.356151819229126,,0.08299999684095383,43.76667404174805,9.999999747378752e-05,0.4000000059604645,11.576007843017578,34.33510208129883,13.079999923706055,111.36004638671875,3.0,244.61868286132812,2.102102041244507,0.0017000000225380063,55.689788818359375,34.900001525878906,,33.56623840332031,0.7200000286102295,145.87161254882812,170.48497009277344,25.499998092651367,248.67840576171875,69.48751068115234,,84.07080841064453,26.979999542236328,71.17822265625,25.0,12.989999771118164,59.76383972167969,35.95698547363281,,156.1999969482422,156601.34375,171.4945068359375,9.591346740722656,1.9027931690216064,159.17999267578125,15.997369766235352,,3.600572347640991,619261184.0
2017-10-01,0.25,22.969999313354492,13.695028305053711,0.550000011920929,0.3400000035762787,0.20000000298023224,4.9766998291015625,10.149999618530273,,3.16915225982666,,0.07000000029802322,45.90755081176758,9.999999747378752e-05,0.4300000071525574,11.20832633972168,35.075050354003906,12.039999961853027,117.82110595703125,0.6000000238418579,242.93942260742188,3.003002882003784,0.0020000000949949026,62.42253494262695,31.399999618530273,,33.989654541015625,1.0,151.72418212890625,171.99415588378906,23.264999389648438,255.42861938476562,76.30897521972656,,83.16545104980469,26.639999389648438,67.09381866455078,24.0,11.479999542236328,56.96699905395508,34.461673736572266,,178.0500030517578,140643.6875,188.3817596435547,9.01271915435791,2.0420215129852295,169.9600067138672,16.467878341674805,,3.757033586502075,473947200.0
2017-11-01,0.2680000066757202,24.8799991607666,16.135107040405273,0.75,0.3400000035762787,0.20000000298023224,5.21999979019165,10.899999618530273,,3.16915225982666,,0.05000000074505806,50.34342575073242,9.999999747378752e-05,0.4050000011920929,11.801064491271973,35.201107025146484,10.430000305175781,122.70504760742188,0.6000000238418579,253.15830993652344,3.5435431003570557,0.0020000000949949026,68.32815551757812,37.599998474121094,,35.90032196044922,1.0,147.60899353027344,169.09530639648438,22.874998092651367,265.68792724609375,67.6923828125,9.290186882019043,88.52095794677734,32.369998931884766,65.88199615478516,24.0,11.75,56.5254020690918,38.24264144897461,,179.85000610351562,100343.859375,187.54367065429688,8.824034690856934,2.0884315967559814,186.24000549316406,16.44902229309082,,3.338712215423584,520894784.0
2017-12-01,0.3100000023841858,26.5,15.559905052185059,0.5799999833106995,0.3100000023841858,0.20000000298023224,4.771999835968018,10.670000076293945,,3.031362533569336,,0.05000000074505806,48.716392517089844,9.999999747378752e-05,0.36500000953674316,12.778691291809082,35.28572082519531,10.59000015258789,120.28491973876953,1.0499999523162842,254.68927001953125,3.003002882003784,0.0020000000949949026,70.65325927734375,31.700000762939453,,38.13569259643555,0.800000011920929,143.65731811523438,160.34979248046875,21.149999618530273,266.1301574707031,64.91809844970703,9.348862648010254,91.10396575927734,34.630001068115234,68.41853332519531,24.0,13.569999694824219,54.46258544921875,39.01099395751953,,191.10000610351562,141996.03125,197.00750732421875,8.075597763061523,2.2276601791381836,181.14999389648438,19.929346084594727,,3.562927007675171,625968000.0
